accession,rdrp_start,rdrp_end,rdrp_source,vp1_start,vp1_end,has_overlap,overlap
KF768519.1,1.0,793.0,annotated_rdrp,,,False,0
KF768517.1,1.0,793.0,annotated_rdrp,,,False,0
KF768516.1,1.0,793.0,annotated_rdrp,,,False,0
KF768515.1,1.0,793.0,annotated_rdrp,,,False,0
KF768514.1,1.0,793.0,annotated_rdrp,,,False,0
KF768513.1,1.0,793.0,annotated_rdrp,,,False,0
KF768512.1,1.0,793.0,annotated_rdrp,,,False,0
KF768472.1,1.0,793.0,annotated_rdrp,,,False,0
KF768471.1,1.0,793.0,annotated_rdrp,,,False,0
KF768470.1,1.0,793.0,annotated_rdrp,,,False,0
KJ541743.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
JX989075.1,,,,5079.0,6722.0,False,0
JX989074.1,,,,5085.0,6707.0,False,0
JX989073.1,,,,5083.0,6705.0,False,0
KF668569.1,1.0,825.0,annotated_rdrp,,,False,0
KF668568.1,1.0,822.0,annotated_rdrp,,,False,0
KF668567.1,1.0,822.0,annotated_rdrp,,,False,0
JQ613552.2,,,,5085.0,6707.0,False,0
JQ613568.1,,,,5091.0,6698.0,False,0
KF306214.1,,,,5085.0,6707.0,False,0
KF306213.1,,,,5085.0,6731.0,False,0
AB447456.2,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
KC576915.1,,,,5053.0,6672.0,False,0
JX846927.1,3500.0,5098.0,polyprotein_fallback,5079.0,6731.0,True,20
JN400619.2,,,,5081.0,6703.0,False,0
JN400618.2,,,,5081.0,6673.0,False,0
KC464500.1,,,,5087.0,6694.0,False,0
KC464499.1,,,,5087.0,6694.0,False,0
KC464498.1,,,,5090.0,6697.0,False,0
KC464497.1,,,,5087.0,6694.0,False,0
KC464496.1,,,,5087.0,6694.0,False,0
JN400626.1,,,,5081.0,6703.0,False,0
JN400625.1,,,,5081.0,6703.0,False,0
JN400624.1,,,,5081.0,6703.0,False,0
JN400623.1,,,,5081.0,6703.0,False,0
JN400622.1,,,,5081.0,6703.0,False,0
JN400621.1,,,,5081.0,6703.0,False,0
JN400620.1,,,,5081.0,6703.0,False,0
JN400617.1,,,,5081.0,6703.0,False,0
JN400616.1,,,,5081.0,6703.0,False,0
JN400615.1,,,,5081.0,6703.0,False,0
JN400614.1,,,,5081.0,6703.0,False,0
JN400613.1,,,,5081.0,6703.0,False,0
JN400612.1,,,,5081.0,6703.0,False,0
JN400611.1,,,,5081.0,6703.0,False,0
JN400610.1,,,,5081.0,6703.0,False,0
JN400609.1,,,,5081.0,6703.0,False,0
JN400608.1,,,,5081.0,6703.0,False,0
JN400607.1,,,,5081.0,6703.0,False,0
JN400606.1,,,,5081.0,6703.0,False,0
JN400605.1,,,,5081.0,6703.0,False,0
JN400604.1,,,,5081.0,6703.0,False,0
JN400603.1,,,,5081.0,6703.0,False,0
JN400602.1,,,,5081.0,6703.0,False,0
JN400601.1,,,,5081.0,6703.0,False,0
JN400600.1,,,,5081.0,6703.0,False,0
JN400599.1,,,,5081.0,6703.0,False,0
KC577174.1,,,,5085.0,6707.0,False,0
KF378731.1,1.0,826.0,annotated_rdrp,807.0,2429.0,True,20
KC409317.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
KF712507.1,,,,5078.0,6694.0,False,0
KF712506.1,,,,5080.0,6696.0,False,0
KF712501.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
KF712500.1,,,,5078.0,6694.0,False,0
KF712499.1,3500.0,5100.0,polyprotein_fallback,5081.0,6697.0,True,20
KF712497.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
KF712494.1,,,,4566.0,6185.0,False,0
KF712493.1,,,,5080.0,6699.0,False,0
KF712492.1,,,,4853.0,6472.0,False,0
AF145896.1,3500.0,5104.0,polyprotein_fallback,,,False,0
AB543808.1,3500.0,5100.0,polyprotein_fallback,5081.0,6703.0,True,20
FJ537138.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
FJ537137.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
FJ537136.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
FJ537135.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
FJ537134.1,3500.0,5104.0,polyprotein_fallback,5085.0,6704.0,True,20
AY741811.1,3500.0,5103.0,polyprotein_fallback,,,False,0
AF504671.2,3500.0,5104.0,polyprotein_fallback,,,False,0
AY237415.2,3500.0,5104.0,polyprotein_fallback,,,False,0
AY502023.1,3500.0,5104.0,polyprotein_fallback,,,False,0
AY502020.1,3500.0,5104.0,polyprotein_fallback,,,False,0
AB083780.1,3500.0,5140.0,polyprotein_fallback,,,False,0
AB045603.2,3500.0,5104.0,polyprotein_fallback,,,False,0
AB447463.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447462.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447461.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447460.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447459.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447458.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447457.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447455.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447454.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447453.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447452.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447451.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447450.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447449.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447448.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447447.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447446.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447445.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447444.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447443.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447442.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447441.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447440.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447439.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447438.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447437.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447436.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447435.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447434.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447433.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447432.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447431.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447430.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447429.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447428.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB447427.1,3500.0,5102.0,polyprotein_fallback,5083.0,6705.0,True,20
AB365435.1,3500.0,5104.0,polyprotein_fallback,5085.0,6731.0,True,20
EU310927.1,,,,5085.0,6707.0,False,0
DQ658413.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
DQ369797.1,3500.0,5104.0,polyprotein_fallback,5085.0,6707.0,True,20
X86557.1,3500.0,5104.0,polyprotein_fallback,,,False,0
AJ583672.2,,,,,,False,0
AB039782.1,3500.0,5113.0,polyprotein_fallback,,,False,0
AB039781.1,3500.0,5113.0,polyprotein_fallback,,,False,0
AB039780.1,3500.0,5104.0,polyprotein_fallback,,,False,0
AB039779.1,3500.0,5098.0,polyprotein_fallback,,,False,0
AB039778.1,3500.0,5098.0,polyprotein_fallback,,,False,0
AB039777.1,3500.0,5098.0,polyprotein_fallback,,,False,0
AB039776.1,3500.0,5098.0,polyprotein_fallback,,,False,0
AB039775.1,3500.0,5104.0,polyprotein_fallback,,,False,0
PV276961.1,3559.0,5088.0,annotated_rdrp,5072.0,6688.0,True,17
PV276960.1,3559.0,5088.0,annotated_rdrp,5072.0,6688.0,True,17
PQ310125.2,3577.0,5106.0,annotated_rdrp,5090.0,6715.0,True,17
LC885326.1,3500.0,5104.0,polyprotein_fallback,,,False,0
LC885325.1,3500.0,5113.0,polyprotein_fallback,,,False,0
PX631122.1,3566.0,5095.0,annotated_rdrp,5079.0,6731.0,True,17
PX631121.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
OR797477.1,57.0,1586.0,annotated_rdrp,1570.0,3216.0,True,17
OR797475.1,57.0,1586.0,annotated_rdrp,1570.0,3216.0,True,17
OR797474.1,57.0,1586.0,annotated_rdrp,1570.0,3216.0,True,17
OR797472.1,57.0,1586.0,annotated_rdrp,1570.0,3216.0,True,17
OR793101.1,3568.0,5097.0,annotated_rdrp,5081.0,6727.0,True,17
OR793100.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793099.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793098.1,3577.0,5106.0,annotated_rdrp,5090.0,6712.0,True,17
OR793097.1,3562.0,5091.0,annotated_rdrp,5075.0,6685.0,True,17
OR793094.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793093.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793092.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793091.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793090.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793089.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793088.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793087.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793086.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793084.1,3577.0,5106.0,annotated_rdrp,5090.0,6712.0,True,17
OR793083.1,3577.0,5106.0,annotated_rdrp,5090.0,6712.0,True,17
OR793082.1,3568.0,5097.0,annotated_rdrp,5081.0,6709.0,True,17
OR793080.1,3565.0,5094.0,annotated_rdrp,5078.0,6724.0,True,17
OR793079.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
OR793078.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
OR793077.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
OR793076.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
PV784347.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784346.1,3575.0,5104.0,annotated_rdrp,5088.0,6704.0,True,17
PV784345.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784344.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784338.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784333.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784331.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784324.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784323.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784321.1,3575.0,5104.0,annotated_rdrp,5088.0,6704.0,True,17
PV784318.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784304.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784303.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784302.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784299.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784298.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784297.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784296.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784294.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784293.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784290.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784289.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784288.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784287.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784286.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784285.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784284.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784280.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784279.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784278.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PV784277.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784275.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784273.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV784271.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784270.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784268.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV784267.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV765509.1,3573.0,5102.0,annotated_rdrp,5086.0,6702.0,True,17
PV765508.1,3573.0,5102.0,annotated_rdrp,5086.0,6702.0,True,17
PV765507.1,3573.0,5102.0,annotated_rdrp,5086.0,6708.0,True,17
PV765506.1,3573.0,5102.0,annotated_rdrp,5086.0,6702.0,True,17
PV750900.1,3567.0,5096.0,annotated_rdrp,5080.0,6702.0,True,17
PV750899.1,3570.0,5099.0,annotated_rdrp,5083.0,6702.0,True,17
PV750898.1,3578.0,5107.0,annotated_rdrp,5091.0,6707.0,True,17
PV750897.1,3569.0,5098.0,annotated_rdrp,5082.0,6698.0,True,17
PV750896.1,3569.0,5098.0,annotated_rdrp,5082.0,6698.0,True,17
PV750895.1,3571.0,5100.0,annotated_rdrp,5084.0,6700.0,True,17
PV750894.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV750893.1,3576.0,5105.0,annotated_rdrp,5089.0,6705.0,True,17
PV750892.1,3566.0,5095.0,annotated_rdrp,5079.0,6695.0,True,17
PV750891.1,3581.0,5110.0,annotated_rdrp,5094.0,6710.0,True,17
PV750890.1,3533.0,5062.0,annotated_rdrp,5046.0,6662.0,True,17
PQ196534.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196533.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196532.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196531.1,3382.0,4911.0,annotated_rdrp,4895.0,6517.0,True,17
PQ196530.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196529.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196528.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196527.1,3559.0,5088.0,annotated_rdrp,5072.0,6694.0,True,17
PQ196526.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196525.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196524.1,1959.0,3488.0,annotated_rdrp,3472.0,5094.0,True,17
PQ196523.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196520.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196519.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196518.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196517.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196516.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196514.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ196513.1,1.0,1364.0,annotated_rdrp,1348.0,2970.0,True,17
PQ196512.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ196511.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196510.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196509.1,1.0,262.0,annotated_rdrp,246.0,1868.0,True,17
PQ196508.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PV275070.1,3529.0,5058.0,annotated_rdrp,5042.0,6667.0,True,17
PV275069.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275068.1,3546.0,5075.0,annotated_rdrp,5059.0,6684.0,True,17
PV275067.1,3564.0,5093.0,annotated_rdrp,5077.0,6699.0,True,17
PV275066.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV275065.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV275064.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV275063.1,3547.0,5076.0,annotated_rdrp,5060.0,6682.0,True,17
PV275062.1,3590.0,5119.0,annotated_rdrp,5103.0,6725.0,True,17
PV275061.1,3536.0,5065.0,annotated_rdrp,5049.0,6674.0,True,17
PV275060.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV275059.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275058.1,3458.0,4987.0,annotated_rdrp,4971.0,6596.0,True,17
PV275057.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275056.1,3541.0,5070.0,annotated_rdrp,5054.0,6679.0,True,17
PV275055.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275054.1,3492.0,5021.0,annotated_rdrp,5005.0,6630.0,True,17
PV275053.1,3487.0,5016.0,annotated_rdrp,5000.0,6625.0,True,17
PV275052.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV275051.1,3538.0,5067.0,annotated_rdrp,5051.0,6676.0,True,17
PV275049.1,3521.0,5050.0,annotated_rdrp,5034.0,6659.0,True,17
PV275048.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275047.1,3522.0,5051.0,annotated_rdrp,5035.0,6660.0,True,17
PV275046.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV275045.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV275044.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV275043.1,3538.0,5067.0,annotated_rdrp,5051.0,6676.0,True,17
PV275041.1,3568.0,5097.0,annotated_rdrp,5081.0,6706.0,True,17
PV275040.1,3572.0,5101.0,annotated_rdrp,5085.0,6710.0,True,17
PV266776.1,3578.0,5107.0,annotated_rdrp,5091.0,6713.0,True,17
PV266775.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PV232427.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232426.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV232425.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV232424.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV232423.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232422.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232421.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232420.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232419.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232418.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232417.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV232416.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV232415.1,3589.0,5118.0,annotated_rdrp,5102.0,6724.0,True,17
PV223444.1,3586.0,5115.0,annotated_rdrp,5099.0,6721.0,True,17
PV223402.1,3583.0,5112.0,annotated_rdrp,5096.0,6718.0,True,17
PV174245.1,3562.0,5091.0,annotated_rdrp,5075.0,6727.0,True,17
PV174244.1,3568.0,5097.0,annotated_rdrp,5081.0,6733.0,True,17
PV174243.1,3568.0,5097.0,annotated_rdrp,5081.0,6733.0,True,17
PV174239.1,3562.0,5091.0,annotated_rdrp,5075.0,6727.0,True,17
PV104273.1,3567.0,5096.0,annotated_rdrp,5080.0,6702.0,True,17
PQ482380.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PQ482379.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PQ482378.1,3577.0,5106.0,annotated_rdrp,5090.0,6706.0,True,17
PQ273200.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PQ273199.1,3560.0,5089.0,annotated_rdrp,5073.0,6701.0,True,17
PQ273198.1,3393.0,4922.0,annotated_rdrp,4906.0,6552.0,True,17
PQ273197.1,3565.0,5094.0,annotated_rdrp,5078.0,6724.0,True,17
PQ273196.1,3581.0,5110.0,annotated_rdrp,5094.0,6716.0,True,17
PQ273195.1,3572.0,5101.0,annotated_rdrp,5085.0,6713.0,True,17
PQ273194.1,3572.0,5101.0,annotated_rdrp,5085.0,6713.0,True,17
PQ273193.1,3566.0,5095.0,annotated_rdrp,5079.0,6707.0,True,17
PQ273192.1,3572.0,5101.0,annotated_rdrp,5085.0,6713.0,True,17
PQ273191.1,3570.0,5099.0,annotated_rdrp,5083.0,6705.0,True,17
PQ273190.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PQ273189.1,2804.0,4333.0,annotated_rdrp,4317.0,5942.0,True,17
PQ273188.1,3572.0,5101.0,annotated_rdrp,5085.0,6713.0,True,17
PQ273187.1,3566.0,5095.0,annotated_rdrp,5079.0,6728.0,True,17
PQ273186.1,3551.0,5080.0,annotated_rdrp,5064.0,6686.0,True,17
PQ273185.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PQ273184.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PQ273183.1,3410.0,4939.0,annotated_rdrp,4923.0,6569.0,True,17
PQ273182.1,3572.0,5101.0,annotated_rdrp,5085.0,6731.0,True,17
PQ219042.1,2654.0,4183.0,annotated_rdrp,4167.0,5789.0,True,17
PQ219041.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ219040.1,1861.0,3390.0,annotated_rdrp,3374.0,4996.0,True,17
PQ218943.1,1.0,924.0,annotated_rdrp,908.0,2530.0,True,17
PQ218790.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PQ218789.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PQ218785.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PQ218568.1,3496.0,5025.0,annotated_rdrp,5009.0,6631.0,True,17
PQ218567.1,3496.0,5025.0,annotated_rdrp,5009.0,6631.0,True,17
PQ218566.1,3496.0,5025.0,annotated_rdrp,5009.0,6631.0,True,17
PQ218468.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215579.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215578.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215575.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215546.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215545.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215544.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215543.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215542.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215541.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215540.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215539.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215538.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215528.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215526.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ215525.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ215524.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ214837.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ214836.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
PQ214835.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ214834.1,3565.0,5094.0,annotated_rdrp,5078.0,6700.0,True,17
PQ214832.1,3566.0,5095.0,annotated_rdrp,5079.0,6701.0,True,17
PQ213805.1,3493.0,5019.0,annotated_rdrp,5003.0,6625.0,True,17
PQ213803.1,3493.0,5022.0,annotated_rdrp,5006.0,6628.0,True,17
PQ213802.1,1874.0,3403.0,annotated_rdrp,3387.0,5009.0,True,17
PQ213437.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ213436.1,3572.0,5101.0,annotated_rdrp,5085.0,6707.0,True,17
PQ209109.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209108.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209107.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209106.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209105.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209104.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209103.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209102.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209101.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209100.1,1846.0,3375.0,annotated_rdrp,3359.0,4981.0,True,17
PQ209099.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209098.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209097.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ209096.1,1.0,851.0,annotated_rdrp,835.0,2457.0,True,17
PQ209095.1,3562.0,5091.0,annotated_rdrp,5075.0,6697.0,True,17
PQ208329.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ208328.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ208327.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ208326.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
PQ208323.1,3568.0,5097.0,annotated_rdrp,5081.0,6703.0,True,17
