accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
OP308363.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308364.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308365.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308366.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308367.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308368.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308369.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308370.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308371.1,81.4035,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308372.1,81.4035,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308373.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308374.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308375.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308376.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308377.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308378.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308379.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308380.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308381.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308382.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308383.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308384.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308385.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308386.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308387.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308388.1,80.0,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308389.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308390.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308391.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308392.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308393.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308394.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308395.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308396.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308397.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308398.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308399.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308400.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308401.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308402.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308403.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308404.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308405.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308406.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308407.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308408.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308409.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308410.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308411.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308412.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308413.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308414.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308415.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308416.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308417.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308418.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308419.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308420.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308421.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308422.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308423.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308424.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308425.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308426.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308427.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308428.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308429.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308430.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308431.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308432.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308433.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308434.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308435.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308436.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308437.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308438.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308439.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308440.1,80.0,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308441.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308442.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308443.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308444.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308445.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308446.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308447.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308448.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308449.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308450.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308451.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308452.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308453.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308454.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308455.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308456.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308457.1,80.80986,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308458.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308459.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308460.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308461.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308462.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308463.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308464.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308465.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308466.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308467.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308468.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308469.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308470.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308471.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308472.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308473.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308474.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308475.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308476.1,79.82456,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308477.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308478.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308479.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308480.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308481.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308482.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308483.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308484.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308485.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308486.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308487.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308488.1,81.4035,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308489.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308490.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308491.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308492.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308493.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308494.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308495.1,80.17544,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308496.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308497.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308498.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308499.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308500.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308501.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308502.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308503.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308504.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308505.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308506.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308507.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308508.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308509.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308510.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308511.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308512.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308513.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308514.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308515.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308516.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308517.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308518.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308519.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308520.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308521.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308522.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308523.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308524.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308525.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308526.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308527.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308528.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308529.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308530.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308531.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308532.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308533.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308534.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308535.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308536.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308537.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308538.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308539.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308540.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308541.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308542.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308543.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308544.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308545.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308546.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308547.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308548.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308549.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308550.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308551.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308552.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308553.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308554.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308555.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308556.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308557.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308558.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308559.1,81.22807,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308560.1,81.05263,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308561.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308562.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308563.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308564.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308565.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308566.1,80.0,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308567.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308568.1,80.70176,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308569.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
OP308570.1,80.66784,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308571.1,80.350876,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308572.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308573.1,80.87719,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308574.1,80.52631,4819.0,5389.0,570,Could,None,1.0,282.0,annotated_rdrp,GII.4,None,266.0,570.0,True,17.0
OP308575.1,,,,,,,1.0,282.0,annotated_rdrp,,,266.0,570.0,True,17.0
