accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
MK752938.1,75.8439,0,7579,7573,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK752936.1,75.712166,0,7562,7556,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MK752935.1,76.43406,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MN525276.1,75.72864,0,7582,7576,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MN453359.1,68.44744,9,7529,7523,GII.P24,,3563.0,5092.0,annotated_rdrp,GII.24,,5076.0,6704.0,True,17.0
MN453358.1,69.873505,9,7536,7530,GII.P23,,3563.0,5092.0,annotated_rdrp,GII.23,,5076.0,6707.0,True,17.0
MN447471.1,76.397766,0,7551,7578,GII.P16,,3566.0,5095.0,annotated_rdrp,GII.16,,5079.0,6701.0,True,17.0
MN447470.1,76.397766,0,7552,7579,GII.P16,,3566.0,5095.0,annotated_rdrp,GII.16,,5079.0,6701.0,True,17.0
MN400355.2,85.2966,0,7556,7556,GII.P31,,3500.0,5104.0,polyprotein_fallback,GII.4,Hong_Kong_2019,5085.0,6707.0,True,20.0
MT238671.1,75.81097,0,7585,7579,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MT232050.1,85.140236,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MT032004.1,75.92623,0,7570,7564,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MT031821.1,75.77803,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MT031761.1,75.942696,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MT029316.1,76.096085,0,7604,7604,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MT028542.1,84.730194,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MT026582.1,84.539314,0,7563,7557,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN897756.1,75.86037,0,7569,7563,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MN897755.1,75.81097,0,7586,7580,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MN897754.1,85.000824,0,7582,7576,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MN853414.1,75.82884,0,7550,7556,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
MT755733.1,89.23594,0,7557,7557,GII.P12,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
MT738527.1,76.666664,0,7550,7550,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MT731332.1,86.56969,6,7556,7553,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.7,,5079.0,6701.0,True,17.0
MT731279.1,87.72419,6,7570,7561,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
MT729791.1,75.84518,0,7555,7561,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
MT729788.1,83.94292,0,7570,7564,GII.P4,Could not assign,3572.0,5101.0,annotated_rdrp,GII.4,Yerseke_2006a,5085.0,6707.0,True,17.0
MT726225.1,85.140236,0,7574,7568,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MT725762.1,84.37449,0,7572,7566,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MT724793.1,78.030426,0,7536,7536,GII.P2,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MT720841.1,76.32312,0,7509,7506,GII.P16,,3569.0,5098.0,annotated_rdrp,GII.13,,5082.0,6710.0,True,17.0
MT712157.1,84.92701,0,7575,7569,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
MT712147.1,85.63249,0,7527,7533,GII.P33,,3578.0,5107.0,annotated_rdrp,GII.12,,5091.0,6698.0,True,17.0
MT712130.1,85.63249,0,7527,7533,GII.P33,,3578.0,5107.0,annotated_rdrp,GII.12,,5091.0,6698.0,True,17.0
MW305737.1,89.039635,6,7565,7556,GII.P6,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
MW243610.2,92.599976,6,7570,7564,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6731.0,True,17.0
MW661284.1,92.29338,6,7579,7570,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6731.0,True,17.0
MW661282.1,75.97563,0,7609,7603,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MW661281.1,85.1162,0,7606,7600,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MW661278.1,76.00857,0,7611,7605,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MW661275.1,87.830475,6,7593,7584,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
MW661274.1,87.830475,6,7559,7550,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
MW661273.1,76.46096,0,7533,7533,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
MW661272.1,78.03121,0,7535,7529,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.1,,5085.0,6692.0,True,17.0
MW661271.1,77.991196,0,7524,7518,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.1,,5085.0,6692.0,True,17.0
MW661266.1,77.991196,0,7517,7511,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.1,,5085.0,6692.0,True,17.0
MW661264.1,75.78497,0,7624,7618,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
MW661253.1,75.564644,0,7583,7589,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
MW661246.1,76.47155,0,7628,7625,GII.P16,,3569.0,5098.0,annotated_rdrp,GII.2,,5082.0,6710.0,True,17.0
MZ268408.1,76.405045,0,7497,7494,GII.P16,,3569.0,5098.0,annotated_rdrp,GII.13,,5082.0,6710.0,True,17.0
MZ233536.1,84.85248,0,7574,7568,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,New_Orleans_2009,5085.0,6707.0,True,17.0
MW981327.1,84.885445,0,7560,7554,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
MZ312111.1,87.24809,6,7550,7544,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.9,,5079.0,6692.0,True,17.0
MZ291631.1,75.84518,0,7550,7556,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
NC_044932.1,73.92179,9,7531,7525,GII.PNA2,,3563.0,5092.0,annotated_rdrp,GII.NA2,,5076.0,6704.0,True,17.0
NC_040876.1,87.85345,6,7530,7521,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
NC_039477.1,75.87683,0,7573,7567,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OL943802.1,83.7015,0,7531,7546,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.17,,5085.0,6707.0,True,17.0
OL943801.1,76.252106,0,7549,7546,GII.P16,,3569.0,5098.0,annotated_rdrp,GII.3,,5082.0,6728.0,True,17.0
OL943800.1,84.566185,0,7565,7559,GII.P4,Den_Haag_2006b,3572.0,5101.0,annotated_rdrp,GII.4,New_Orleans_2009,5085.0,6707.0,True,17.0
OL943799.1,84.238144,0,7564,7558,GII.P4,Den_Haag_2006b,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OL913977.1,85.173035,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OL913976.1,84.92701,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OL913975.1,90.2267,0,7548,7548,GII.P12,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OL898516.1,84.86632,0,7568,7568,GII.P4,New_Orleans_2009,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OL898515.1,75.8439,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OL898514.1,75.81097,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OL898513.1,87.124176,6,7538,7529,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.14,,5079.0,6689.0,True,17.0
OL898512.1,75.7451,0,7576,7570,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OL898511.1,85.231575,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OL898510.1,85.173035,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OL898509.1,85.15663,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OL898508.1,85.304245,0,7566,7560,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OL898507.1,76.646515,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OL898506.1,81.93944,0,7520,7520,GII.P33,,3578.0,5107.0,annotated_rdrp,GII.1,,5091.0,6698.0,True,17.0
OL451533.1,69.155556,-36,7548,7584,GII.P25,,3608.0,5137.0,annotated_rdrp,GII.3,,5121.0,6767.0,True,17.0
OL451532.1,69.155556,-36,7548,7584,GII.P25,,3608.0,5137.0,annotated_rdrp,GII.3,,5121.0,6767.0,True,17.0
OK376264.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376263.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376262.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376261.1,76.657394,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376260.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376259.1,76.69013,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376258.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376256.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376255.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376254.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OK376253.1,76.67376,0,7536,7536,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
ON569431.1,89.48782,0,7556,7556,GII.P12,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
ON329737.1,75.708435,0,7587,7581,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037983.1,75.659294,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037982.1,75.724815,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037981.1,75.642914,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037980.1,75.724815,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037979.1,75.692055,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037978.1,75.659294,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037977.1,75.741196,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP037976.1,75.757576,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP712199.1,75.891975,0,7575,7581,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
OP712198.1,75.85586,0,7605,7599,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP712197.1,89.118385,0,7586,7586,GII.P12,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OP712196.1,87.197235,6,7596,7587,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
OP690505.1,69.04889,-36,7537,7573,GII.P25,,3608.0,5137.0,annotated_rdrp,GII.3,,5121.0,6767.0,True,17.0
OP690427.1,81.29984,0,7527,7527,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.12,,5085.0,6692.0,True,17.0
OP690426.1,87.773796,6,7569,7560,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6728.0,True,17.0
OP690425.1,87.773796,6,7569,7560,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6728.0,True,17.0
OP689689.1,75.891975,0,7559,7565,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6710.0,True,17.0
OP689558.1,76.55917,0,7545,7545,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OP689557.1,76.55917,0,7545,7545,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.2,,5085.0,6713.0,True,17.0
OP686904.1,93.28815,0,7527,7533,GII.P8,,3572.0,5101.0,annotated_rdrp,GII.8,,5085.0,6698.0,True,17.0
OP686903.1,76.4552,0,7542,7548,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.10,,5085.0,6731.0,True,17.0
OQ342793.1,69.58319,-36,7548,7584,GII.P25,,3608.0,5137.0,annotated_rdrp,GII.3,,5121.0,6767.0,True,17.0
OP901694.1,75.659294,0,7605,7599,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OP901693.1,89.40386,0,7586,7586,GII.P12,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OP901692.1,87.330315,6,7596,7587,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.6,,5079.0,6722.0,True,17.0
OQ940082.1,75.642914,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940081.1,75.79034,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940080.1,75.692055,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940079.1,75.77396,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940078.1,75.741196,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940077.1,75.77396,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940076.1,75.708435,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940075.1,75.724815,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940074.1,75.675674,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940073.1,75.83948,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940072.1,75.57739,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940071.1,75.757576,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940070.1,75.62653,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940069.1,75.57739,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OQ940068.1,75.82743,0,7566,7560,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
OR536492.1,80.49765,0,7540,7540,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536491.1,80.76664,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536490.1,80.53736,0,7540,7540,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536489.1,80.58774,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536488.1,80.60454,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536487.1,80.75567,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536486.1,80.722084,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536485.1,80.58774,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536484.1,80.722084,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536483.1,80.722084,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536482.1,80.654915,0,7543,7543,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536481.1,80.55416,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536480.1,80.654915,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536479.1,80.53736,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536478.1,80.806046,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536477.1,80.78925,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536476.1,80.52057,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536475.1,80.769226,0,7543,7543,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536473.1,80.52057,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536472.1,80.570946,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536470.1,80.53736,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536469.1,80.570946,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536468.1,80.9068,0,7537,7537,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536467.1,80.75567,0,7542,7542,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR536466.1,80.70529,0,7547,7547,GII.P21,,3572.0,5101.0,annotated_rdrp,GII.3,,5085.0,6731.0,True,17.0
OR262325.1,84.779396,0,7570,7567,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6710.0,True,17.0
OR062612.1,75.74718,0,7555,7561,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
PP381824.1,75.84288,0,7547,7553,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
OR844383.1,85.33714,0,7559,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OR844382.1,85.600815,0,7559,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OR844381.1,85.53893,0,7553,7553,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844380.1,85.572556,0,7553,7553,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844379.1,85.572556,0,7553,7553,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844378.1,85.600815,0,7559,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
OR844377.1,85.28103,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844376.1,85.36344,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844375.1,84.98114,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844374.1,85.313995,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844373.1,85.313995,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844372.1,85.18944,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844371.1,85.25504,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
OR844370.1,85.18944,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
PP661667.1,75.90977,0,7577,7571,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP658553.1,85.07463,0,7565,7559,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2012,5085.0,6707.0,True,17.0
PP658552.1,84.43497,0,7565,7562,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6710.0,True,17.0
PP587393.1,75.94108,0,7555,7561,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
PP587392.1,75.95745,0,7555,7561,GII.P17,,3581.0,5110.0,annotated_rdrp,GII.17,,5094.0,6716.0,True,17.0
PP549885.1,75.90977,0,7568,7562,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549884.1,75.87683,0,7575,7569,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549883.1,75.8933,0,7570,7564,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549882.1,75.8933,0,7570,7564,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549881.1,76.19688,0,7572,7572,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549880.1,75.92623,0,7570,7564,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549879.1,75.942696,0,7572,7566,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549878.1,75.81097,0,7568,7562,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549877.1,75.81097,0,7558,7552,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP549876.1,75.97563,0,7561,7555,GII.P16,,3572.0,5101.0,annotated_rdrp,GII.4,Sydney_2016,5085.0,6707.0,True,17.0
PP498988.1,85.27132,-2,7565,7561,GII.P31,,3574.0,5103.0,annotated_rdrp,GII.4,Sydney_2012,5087.0,6709.0,True,17.0
PP498987.1,85.24806,0,7562,7556,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
PP498986.1,85.24806,0,7562,7556,GII.P31,,3572.0,5101.0,annotated_rdrp,GII.4,Could not assign,5085.0,6707.0,True,17.0
PQ100949.1,86.803665,6,7550,7547,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.7,,5079.0,6701.0,True,17.0
PQ100948.1,86.6678,6,7550,7547,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.7,,5079.0,6701.0,True,17.0
PQ100947.1,86.6678,6,7550,7547,GII.P7,,3566.0,5095.0,annotated_rdrp,GII.7,,5079.0,6701.0,True,17.0
