accession,rdrp_start,rdrp_end,rdrp_source,vp1_start,vp1_end,has_overlap,overlap
OP308382.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308383.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308384.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308385.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308386.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308387.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308388.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308389.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308390.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308391.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308392.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308393.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308394.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308395.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308396.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308397.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308398.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308399.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308400.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308401.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308402.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308403.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308404.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308405.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308406.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308407.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308408.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308409.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308410.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308411.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308412.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308413.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308414.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308415.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308416.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308417.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308418.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308419.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308420.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308421.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308422.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308423.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308424.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308425.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308426.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308427.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308428.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308429.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308430.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308431.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308432.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308433.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308434.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308435.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308436.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308437.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308438.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308439.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308440.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308441.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308442.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308443.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308444.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308445.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308446.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308447.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308448.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308449.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308450.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308451.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308452.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308453.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308454.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308455.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308456.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308457.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308458.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308459.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308460.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308461.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308462.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308463.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308464.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308465.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308466.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308467.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308468.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308469.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308470.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308471.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308472.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308473.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308474.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308475.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308476.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308477.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308478.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308479.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308480.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308481.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308482.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308483.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308484.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308485.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308486.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308487.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308488.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308489.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308490.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308491.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308492.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308493.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308494.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308495.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308496.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308497.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308498.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308499.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308500.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308501.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308502.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308503.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308504.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308505.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308506.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308507.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308508.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308509.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308510.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308511.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308512.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308513.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308514.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308515.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308516.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308517.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308518.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308519.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308520.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308521.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308522.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308523.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308524.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308525.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308526.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308527.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308528.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308529.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308530.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308531.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308532.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308533.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308534.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308535.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308536.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308537.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308538.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308539.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308540.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308541.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308542.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308543.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308544.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308545.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308546.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308547.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308548.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308549.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308550.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308551.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308552.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308553.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308554.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308555.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308556.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308557.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308558.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308559.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308560.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308561.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308562.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308563.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308564.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308565.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308566.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308567.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308568.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308569.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308570.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308571.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308572.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308573.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308574.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308575.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308576.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308577.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308578.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308579.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308580.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308581.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP308582.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246266.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246267.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246268.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246269.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246270.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246271.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246272.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246273.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246274.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246275.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246276.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246277.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246278.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246279.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246280.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246281.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246282.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246283.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246284.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246285.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246286.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246287.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246288.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246289.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246290.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246291.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246292.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246293.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246294.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246295.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246296.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246297.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246298.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246299.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246300.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246301.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246302.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246303.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246304.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246305.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246306.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246307.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246308.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246309.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246310.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246311.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246312.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246313.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246314.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246315.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246316.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246317.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246318.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246319.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246320.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246321.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246322.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246323.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246324.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246325.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246326.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246327.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246328.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246329.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246330.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246331.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246332.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246333.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246334.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246335.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246336.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246337.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246338.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246339.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246340.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246341.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246342.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246343.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246344.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246345.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246346.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246347.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246348.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246349.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246350.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246351.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246352.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246353.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246354.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246355.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246356.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246357.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246358.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246359.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246360.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246361.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246362.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246363.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246364.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246365.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246366.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246367.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246368.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246369.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246370.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246371.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246372.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP246373.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP257195.1,1.0,50.0,annotated_rdrp,34.0,341.0,True,17
OP257196.1,1.0,45.0,annotated_rdrp,29.0,333.0,True,17
OP279627.1,,,,1.0,285.0,False,0
OP279628.1,,,,1.0,285.0,False,0
OP279629.1,,,,1.0,285.0,False,0
OP279630.1,,,,1.0,285.0,False,0
OP279631.1,,,,1.0,285.0,False,0
OP279632.1,,,,1.0,285.0,False,0
OP279633.1,,,,1.0,285.0,False,0
OP279634.1,,,,1.0,285.0,False,0
OP279635.1,,,,1.0,285.0,False,0
OP279636.1,,,,1.0,285.0,False,0
OP279637.1,,,,1.0,285.0,False,0
OP289691.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289692.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289693.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289784.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289785.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289786.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289787.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289788.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289789.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289790.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289791.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289792.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289793.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289794.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289795.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289796.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289797.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP289798.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295607.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295608.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295609.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295610.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295611.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295612.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295613.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295614.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295615.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295616.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295617.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295618.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295619.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295620.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295621.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295622.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295623.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295624.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295625.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295626.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295627.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295628.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295629.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295630.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295631.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295632.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295633.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295634.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295635.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295636.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295637.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295638.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295639.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295640.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295641.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295642.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295643.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295644.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295645.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295646.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295647.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295648.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295649.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295650.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295651.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295652.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295653.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295654.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295655.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295656.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
OP295657.1,1.0,282.0,annotated_rdrp,266.0,570.0,True,17
