accession,BLAST_score,begin,end,length,p_type,p_subtype,rdrp_start,rdrp_end,rdrp_source,genotype,genotype_subtype,vp1_start,vp1_end,has_overlap,overlap
OP308939.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308940.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308941.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308942.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308943.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308944.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308945.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308946.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308947.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308948.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308950.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308951.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308952.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308953.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308954.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308955.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308956.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308957.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308958.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308959.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308960.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308962.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308963.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308966.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308967.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308968.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308970.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308971.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308972.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308973.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308974.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308976.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308977.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308978.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308979.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308980.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308981.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308982.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308983.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308984.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308985.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308986.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308987.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308988.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308989.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308990.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308991.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308992.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308993.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308994.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308995.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308996.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308997.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308998.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309000.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309001.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309002.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309003.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309004.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309005.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309006.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309007.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309008.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309009.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309010.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309012.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309013.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309016.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309017.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309018.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309020.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309021.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309022.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309023.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309024.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309026.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309027.1,79.649124,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309028.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309029.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309030.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309031.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309032.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309033.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309034.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309035.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309036.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309037.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309038.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309039.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309040.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309041.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309042.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309043.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309044.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309045.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309046.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309047.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309048.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309050.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309051.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309052.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309053.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309054.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309055.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309056.1,80.0,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309057.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309058.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309059.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309060.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309062.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309063.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309066.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309067.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309068.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309070.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309071.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309072.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309073.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309074.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309076.1,79.82456,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309077.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309078.1,79.649124,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309079.1,81.4035,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309080.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309081.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309082.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309083.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309084.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309085.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309086.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309087.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309088.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309089.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309090.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309091.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309092.1,81.4035,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309093.1,81.01933,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309094.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309095.1,81.57895,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309096.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309097.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309098.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309100.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP309101.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP309102.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308103.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308104.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308105.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308106.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308107.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308108.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308109.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308110.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308112.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308113.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308116.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308117.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308118.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308120.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308121.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308122.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308123.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308124.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308126.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308127.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308128.1,81.57895,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308129.1,81.4035,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308130.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308131.1,81.4035,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308132.1,81.75439,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308133.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308134.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308135.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308136.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308137.1,81.929825,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308138.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308139.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308140.1,81.4035,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308141.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308142.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308143.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308144.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308145.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308146.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308147.1,81.22807,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308148.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308150.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308151.1,80.350876,4819.0,5389.0,570.0,GII.P31,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308152.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308153.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308154.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308155.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308156.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308157.1,80.350876,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308158.1,80.70176,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308159.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308160.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308162.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308163.1,80.17544,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,Could not assign,266.0,570.0,True,17.0
OP308166.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308167.1,81.57895,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308168.1,81.05263,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308170.1,80.52631,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
OP308171.1,80.87719,4819.0,5389.0,570.0,Could,,1.0,282.0,annotated_rdrp,GII.4,,266.0,570.0,True,17.0
